species,nsites,model_type,Model,effect,term,estimate,std.error,statistic,p_value,nobs,sigma,logLik,AIC,BIC,REMLcrit,df.residual,r2.R2m,r2.R2c,null.deviance,df.null,deviance,r2
Anthocharis euphenoides,3,mixed,JunJul,fixed,(Intercept),234.48302724590525,59.189665169413885,3.961553534299663,1e-4,16,10.745420014941699,-58.68158067279853,125.36316134559706,128.4535162345562,117.36316134559706,12,0.04796654346504306,0.7803778616495499,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JunJul,fixed,x,-4.9221019403514354,3.0492639291998462,-1.6141934757490928,0.1065,16,10.745420014941699,-58.68158067279853,125.36316134559706,128.4535162345562,117.36316134559706,12,0.04796654346504306,0.7803778616495499,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMayJun,fixed,(Intercept),186.86805412939304,29.13237347273434,6.414446605398876,0,16,10.67441102794886,-58.780586834614844,125.56117366922969,128.6515285581888,117.56117366922969,12,0.049522574047383076,0.7690044280880949,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMayJun,fixed,x,-4.015315000538592,2.344145359374165,-1.712912121461014,0.0867,16,10.67441102794886,-58.780586834614844,125.56117366922969,128.6515285581888,117.56117366922969,12,0.049522574047383076,0.7690044280880949,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_preNov_preDec_pre,fixed,(Intercept),105.5901594782193,35.07469848930377,3.010436697279654,0.0026,16,11.385005893715272,-58.79236577296634,125.58473154593268,128.6750864348918,117.58473154593268,12,0.022262637641223482,0.733610422649618,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_preNov_preDec_pre,fixed,x,5.578694410579347,5.271928709603135,1.0581885146544983,0.29,16,11.385005893715272,-58.79236577296634,125.58473154593268,128.6750864348918,117.58473154593268,12,0.022262637641223482,0.733610422649618,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMarApr,fixed,(Intercept),158.04669149916634,17.18905845344778,9.194610160131566,0,16,11.090067421797404,-59.08261025472561,126.16522050945122,129.25557539841034,118.16522050945122,12,0.03311747707098811,0.754451202320964,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMarApr,fixed,x,-3.8791240931887643,2.9090250442066576,-1.333479098405861,0.1824,16,11.090067421797404,-59.08261025472561,126.16522050945122,129.25557539841034,118.16522050945122,12,0.03311747707098811,0.754451202320964,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFebMar,fixed,(Intercept),153.19076236552095,16.031609032839583,9.555545051761232,0,16,11.286885731557144,-59.10168757762796,126.20337515525593,129.29373004421504,118.20337515525593,12,0.02589349939689225,0.7524079148587033,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFebMar,fixed,x,-4.124104172150142,3.7119330534927,-1.111039480701198,0.2666,16,11.286885731557144,-59.10168757762796,126.20337515525593,129.29373004421504,118.20337515525593,12,0.02589349939689225,0.7524079148587033,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,May,fixed,(Intercept),172.2422713928354,21.824832649673844,7.892031712573495,0,16,10.661019796535117,-59.196630519324444,126.39326103864889,129.483615927608,118.39326103864889,12,0.051167365001067194,0.7802725442850149,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,May,fixed,x,-2.732569933349966,1.6109634513661313,-1.6962333509383398,0.0898,16,10.661019796535117,-59.196630519324444,126.39326103864889,129.483615927608,118.39326103864889,12,0.051167365001067194,0.7802725442850149,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMar,fixed,(Intercept),152.3388923513293,14.168972778753123,10.75158338787741,0,16,10.89595750700078,-59.21276212427216,126.42552424854432,129.51587913750345,118.42552424854432,12,0.04023957035474928,0.7780617782982532,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMar,fixed,x,-3.232388844190412,2.2021635480972144,-1.4678241527444076,0.1422,16,10.89595750700078,-59.21276212427216,126.42552424854432,129.51587913750345,118.42552424854432,12,0.04023957035474928,0.7780617782982532,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAugSep,fixed,(Intercept),127.45190712275122,110.15335997418354,1.1570405764528826,0.2473,16,12.0211156298194,-59.24883320478244,126.49766640956489,129.588021298524,118.49766640956489,12,3.752466924926918e-4,0.6697583643979699,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAugSep,fixed,x,0.7105654534787105,5.850454815675342,0.12145473742910823,0.9033,16,12.0211156298194,-59.24883320478244,126.49766640956489,129.588021298524,118.49766640956489,12,3.752466924926918e-4,0.6697583643979699,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jan,fixed,(Intercept),134.68055573898002,12.143445511365394,11.090802492005146,0,16,11.511534579182387,-59.3252259206639,126.6504518413278,129.74080673028692,118.6504518413278,12,0.02023058648672926,0.7053491745478868,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jan,fixed,x,3.2473637478063986,3.2113017676414577,1.0112297076930976,0.3119,16,11.511534579182387,-59.3252259206639,126.6504518413278,129.74080673028692,118.6504518413278,12,0.02023058648672926,0.7053491745478868,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarAprMay,fixed,(Intercept),162.65730770115073,20.43978331760287,7.957878279515284,0,16,11.250469015670037,-59.34886093686014,126.69772187372028,129.7880767626794,118.69772187372028,12,0.0299899799191677,0.7249954842602385,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarAprMay,fixed,x,-3.0165106659666,2.401883032314797,-1.255894073684121,0.2092,16,11.250469015670037,-59.34886093686014,126.69772187372028,129.7880767626794,118.69772187372028,12,0.0299899799191677,0.7249954842602385,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AugSep,fixed,(Intercept),125.28516273620359,83.27997961914427,1.5043851272437538,0.1325,16,12.017169324804918,-59.44921735233973,126.89843470467946,129.9887895936386,118.89843470467946,12,8.037921344570234e-4,0.6685640709751762,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AugSep,fixed,x,0.8879110532340687,4.7383498186471,0.18738824426593018,0.8514,16,12.017169324804918,-59.44921735233973,126.89843470467946,129.9887895936386,118.89843470467946,12,8.037921344570234e-4,0.6685640709751762,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAug,fixed,(Intercept),128.50309855865126,99.44726352526462,1.2921732987253591,0.1963,16,12.019719852614505,-59.451905746860156,126.90381149372031,129.99416638267942,118.90381149372031,12,4.165797015635386e-4,0.6700866135165601,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAug,fixed,x,0.5920610990461282,4.773152125007459,0.1240398553283493,0.9013,16,12.019719852614505,-59.451905746860156,126.90381149372031,129.99416638267942,118.90381149372031,12,4.165797015635386e-4,0.6700866135165601,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_pre,fixed,(Intercept),114.29039241379579,22.914843026320348,4.987614023038257,0,16,11.205134539100374,-59.47035918469826,126.94071836939652,130.03107325835563,118.94071836939652,12,0.03297052797923117,0.7255582411502901,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_pre,fixed,x,2.6115843863571317,1.9994111994731545,1.3061767319525295,0.1915,16,11.205134539100374,-59.47035918469826,126.94071836939652,130.03107325835563,118.94071836939652,12,0.03297052797923117,0.7255582411502901,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_pre,fixed,(Intercept),128.66088078379948,14.361420605525845,8.958785089428732,0,16,10.973195364204814,-59.48384883249304,126.96769766498608,130.0580525539452,118.96769766498608,12,0.03727936444277472,0.7668420258923726,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_pre,fixed,x,2.504280335152667,1.7631199077206836,1.4203687022002585,0.1555,16,10.973195364204814,-59.48384883249304,126.96769766498608,130.0580525539452,118.96769766498608,12,0.03727936444277472,0.7668420258923726,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Sep,fixed,(Intercept),137.541563347009,69.15394407039066,1.988918567059714,0.0467,16,12.021130999689278,-59.49068520768584,126.98137041537169,130.0717253043308,118.98137041537169,12,4.9045819089627344e-5,0.6711521084558797,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Sep,fixed,x,0.21840552806963534,4.622356843265498,0.04724981983765259,0.9623,16,12.021130999689278,-59.49068520768584,126.98137041537169,130.0717253043308,118.98137041537169,12,4.9045819089627344e-5,0.6711521084558797,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMay,fixed,(Intercept),163.55056214987175,22.655621547174515,7.218983677376483,0,16,11.363485274936625,-59.54507475645251,127.09014951290501,130.18050440186414,119.09014951290501,12,0.025516109394423343,0.7200648530173224,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMay,fixed,x,-2.570973743301011,2.254287343440871,-1.1404818249020376,0.2541,16,11.363485274936625,-59.54507475645251,127.09014951290501,130.18050440186414,119.09014951290501,12,0.025516109394423343,0.7200648530173224,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJanFeb,fixed,(Intercept),148.60002990283314,13.705077204707461,10.842699218928264,0,16,11.440672951355925,-59.5477639715877,127.0955279431754,130.18588283213452,119.0955279431754,12,0.019887469400250875,0.7333576442225112,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJanFeb,fixed,x,-2.6292187386702053,2.669947123066483,-0.9847456213479239,0.3247,16,11.440672951355925,-59.5477639715877,127.0955279431754,130.18588283213452,119.0955279431754,12,0.019887469400250875,0.7333576442225112,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Mar,fixed,(Intercept),150.8882493602078,13.74809476955882,10.975211612179615,0,16,11.391882920474828,-59.56971504859789,127.13943009719578,130.2297849861549,119.13943009719578,12,0.025315787857797225,0.7108798631411195,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Mar,fixed,x,-2.500372585111059,2.189340112787276,-1.142066767290809,0.2534,16,11.391882920474828,-59.56971504859789,127.13943009719578,130.2297849861549,119.13943009719578,12,0.025315787857797225,0.7108798631411195,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Aug,fixed,(Intercept),122.85354643809197,72.86630514172705,1.6860131194951946,0.0918,16,12.014380132284494,-59.71315700726016,127.42631401452032,130.51666890347943,119.42631401452032,12,0.0014693038514251723,0.6663973719766175,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Aug,fixed,x,0.8918232820758678,3.5909906847748037,0.24835020760623203,0.8039,16,12.014380132284494,-59.71315700726016,127.42631401452032,130.51666890347943,119.42631401452032,12,0.0014693038514251723,0.6663973719766175,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFeb,fixed,(Intercept),144.5037590703449,13.411748181569894,10.774416363477398,0,16,11.801727831046978,-59.768059823650546,127.53611964730109,130.62647453626022,119.53611964730109,12,0.005977320105446389,0.708439204731114,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFeb,fixed,x,-1.4955830935883034,3.0962880926054064,-0.48302452771112403,0.6291,16,11.801727831046978,-59.768059823650546,127.53611964730109,130.62647453626022,119.53611964730109,12,0.005977320105446389,0.708439204731114,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jul,fixed,(Intercept),145.26515786582453,74.99538813743033,1.9369878798363396,0.0527,16,12.002539237281027,-59.77313769126826,127.54627538253652,130.63663027149565,119.54627538253652,12,9.818726973848345e-5,0.6762400419221348,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jul,fixed,x,-0.21031255498904397,3.4777129684826593,-0.0604743855789813,0.9518,16,12.002539237281027,-59.77313769126826,127.54627538253652,130.63663027149565,119.54627538253652,12,9.818726973848345e-5,0.6762400419221348,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarApr,fixed,(Intercept),150.25257055457863,16.48720491770344,9.113283379722063,0,16,11.770492528752388,-59.814671473370694,127.62934294674139,130.71969783570052,119.62934294674139,12,0.011508195219629862,0.6821424222158641,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarApr,fixed,x,-1.850204715414847,2.5127570318645382,-0.7363245598170476,0.4615,16,11.770492528752388,-59.814671473370694,127.62934294674139,130.71969783570052,119.62934294674139,12,0.011508195219629862,0.6821424222158641,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_preJan,fixed,(Intercept),137.71259051240057,15.482651881147376,8.894638435944415,0,16,11.964747710721907,-59.817128982097124,127.63425796419425,130.72461285315336,119.63425796419425,12,0.0016263498974103464,0.6791613260576647,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_preJan,fixed,x,0.8615750267827832,3.2068344540445715,0.26866838283346206,0.7882,16,11.964747710721907,-59.817128982097124,127.63425796419425,130.72461285315336,119.63425796419425,12,0.0016263498974103464,0.6791613260576647,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Feb,fixed,(Intercept),146.14891209063867,12.763407131461657,11.450618991098642,0,16,11.262224436791495,-59.98532426891123,127.97064853782246,131.06100342678158,119.97064853782246,12,0.027186070980423218,0.763198436738221,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Feb,fixed,x,-1.7278373473926154,1.567163514865158,-1.1025252508773995,0.2702,16,11.262224436791495,-59.98532426891123,127.97064853782246,131.06100342678158,119.97064853782246,12,0.027186070980423218,0.763198436738221,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_pre,fixed,(Intercept),141.4796015936895,16.129279538396457,8.771600818058308,0,16,12.02091942389004,-59.98635577884247,127.97271155768495,131.06306644664406,119.97271155768495,12,7.715242149257818e-5,0.6710950715552415,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_pre,fixed,x,-0.1610679291403211,2.814248505071172,-0.05723301579447679,0.9544,16,12.02091942389004,-59.98635577884247,127.97271155768495,131.06306644664406,119.97271155768495,12,7.715242149257818e-5,0.6710950715552415,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_pre,fixed,(Intercept),147.08525840046693,12.06426425397491,12.191813384061573,0,16,11.40999717495248,-60.024485634889004,128.048971269778,131.13932615873713,120.04897126977801,12,0.023824755848448956,0.7143004227293441,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_pre,fixed,x,-1.6008489371881938,1.4481838250448282,-1.1054183243198699,0.269,16,11.40999717495248,-60.024485634889004,128.048971269778,131.13932615873713,120.04897126977801,12,0.023824755848448956,0.7143004227293441,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJan,fixed,(Intercept),144.03806035488455,12.478248179538179,11.543131558408819,0,16,11.897521034948724,-60.04336581475087,128.08673162950174,131.17708651846087,120.08673162950174,12,0.00488328905610662,0.6807678432356539,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJan,fixed,x,-1.122371279694943,2.3558419927277936,-0.4764204404028669,0.6338,16,11.897521034948724,-60.04336581475087,128.08673162950174,131.17708651846087,120.08673162950174,12,0.00488328905610662,0.6807678432356539,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Apr,fixed,(Intercept),143.07058649773518,15.987116425901,8.949117694917394,0,16,12.012486441142185,-60.327379724047134,128.65475944809427,131.7451143370534,120.65475944809427,12,7.940091016173488e-4,0.6698284244791473,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Apr,fixed,x,-0.3705720515897988,1.9678054009059913,-0.1883174278407737,0.8506,16,12.012486441142185,-60.327379724047134,128.65475944809427,131.7451143370534,120.65475944809427,12,7.940091016173488e-4,0.6698284244791473,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarAprMay,fixed,(Intercept),209.76069961399222,5.8278951130152725,35.992531702490595,0,28,3.635612772696383,-78.7835674740481,165.5671349480962,170.895952988797,157.5671349480962,24,0.3593973986290906,0.8626806004913863,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarAprMay,fixed,x,-5.24462390929852,0.631719136910526,-8.30214505602566,0,28,3.635612772696383,-78.7835674740481,165.5671349480962,170.895952988797,157.5671349480962,24,0.3593973986290906,0.8626806004913863,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMay,fixed,(Intercept),212.61458656761113,6.487284927580195,32.77404783990549,0,28,3.8002671286302463,-80.09014050567896,168.18028101135792,173.50909905205873,160.18028101135792,24,0.32767006663002174,0.8589338569341358,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMay,fixed,x,-4.58673165078437,0.5881936350372251,-7.797996063820189,0,28,3.8002671286302463,-80.09014050567896,168.18028101135792,173.50909905205873,160.18028101135792,24,0.32767006663002174,0.8589338569341358,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMayJun,fixed,(Intercept),229.67526604977547,9.781405534844861,23.480803983802748,0,28,4.311866484347051,-82.88239644209092,173.76479288418184,179.09361092488265,165.76479288418184,24,0.28405183074456214,0.8209161385861223,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMayJun,fixed,x,-5.0887023496179875,0.7858747577965306,-6.475207784871357,0,28,4.311866484347051,-82.88239644209092,173.76479288418184,179.09361092488265,165.76479288418184,24,0.28405183074456214,0.8209161385861223,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarApr,fixed,(Intercept),192.82492959682554,5.774042086651784,33.395137531572736,0,28,5.2100473369951414,-87.04223539442961,182.08447078885922,187.41328882956003,174.08447078885922,24,0.23617587825541284,0.7125182033382611,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarApr,fixed,x,-4.115828086364904,0.88112929452808,-4.671083020306664,0,28,5.2100473369951414,-87.04223539442961,182.08447078885922,187.41328882956003,174.08447078885922,24,0.23617587825541284,0.7125182033382611,NA,NA,NA,NA
Aporia crataegi,4,mixed,May,fixed,(Intercept),201.03544833659743,7.202405599376393,27.91226425154447,0,28,5.156458983508806,-87.36224950728047,182.72449901456093,188.05331705526174,174.72449901456093,24,0.23481162947847165,0.7264390489246235,NA,NA,NA,NA
Aporia crataegi,4,mixed,May,fixed,x,-2.574271651045536,0.5415683499362134,-4.753364282363874,0,28,5.156458983508806,-87.36224950728047,182.72449901456093,188.05331705526174,174.72449901456093,24,0.23481162947847165,0.7264390489246235,NA,NA,NA,NA
Aporia crataegi,4,mixed,Mar,fixed,(Intercept),186.10753898830927,4.8187009587891145,38.6219316326025,0,28,5.575989701615093,-88.37124947210302,184.74249894420603,190.07131698490684,176.74249894420603,24,0.22728803037611808,0.6436845123439485,NA,NA,NA,NA
Aporia crataegi,4,mixed,Mar,fixed,x,-3.7121706430625774,0.9074300858501694,-4.090861324687788,0,28,5.575989701615093,-88.37124947210302,184.74249894420603,190.07131698490684,176.74249894420603,24,0.22728803037611808,0.6436845123439485,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMarApr,fixed,(Intercept),187.91046580567303,5.401468137438476,34.78877612981446,0,28,5.520393834826976,-88.38490326987984,184.76980653975968,190.0986245804605,176.76980653975968,24,0.19814568238508568,0.6845435430888971,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMarApr,fixed,x,-4.071556853168323,0.9940083646909814,-4.096099185678476,0,28,5.520393834826976,-88.38490326987984,184.76980653975968,190.0986245804605,176.76980653975968,24,0.19814568238508568,0.6845435430888971,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJunJul,fixed,(Intercept),216.2560072284002,14.595056223183185,14.817072570429243,0,28,6.0393012853793895,-90.73843317301616,189.47686634603232,194.80568438673313,181.47686634603232,24,0.14080458572909543,0.6303637605961657,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJunJul,fixed,x,-2.7601637740973968,0.8684970824754726,-3.178092166101602,0.0015,28,6.0393012853793895,-90.73843317301616,189.47686634603232,194.80568438673313,181.47686634603232,24,0.14080458572909543,0.6303637605961657,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJun,fixed,(Intercept),203.3877936365276,10.990365335892978,18.506008437434907,0,28,6.093202528328693,-91.09169923244997,190.18339846489994,195.51221650560075,182.18339846489994,24,0.13483865485484317,0.6210652274384848,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJun,fixed,x,-2.295128812078907,0.7429486578890978,-3.0892159070586915,0.002,28,6.093202528328693,-91.09169923244997,190.18339846489994,195.51221650560075,182.18339846489994,24,0.13483865485484317,0.6210652274384848,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_preJan,fixed,(Intercept),158.82025747075022,6.578751094674269,24.14139936063561,0,28,6.499936539172181,-91.97431805021267,191.94863610042535,197.27745414112616,183.94863610042535,24,0.08909247773054739,0.585403116258234,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_preJan,fixed,x,3.721698292211028,1.6026979718729477,2.3221457551741773,0.0202,28,6.499936539172181,-91.97431805021267,191.94863610042535,197.27745414112616,183.94863610042535,24,0.08909247773054739,0.585403116258234,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMar,fixed,(Intercept),177.47202534490899,4.327757034375822,41.00785324481719,0,28,6.504297898986504,-92.35884496403544,192.71768992807088,198.0465079687717,184.71768992807088,24,0.09712729983999795,0.5511215157951987,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMar,fixed,x,-2.1345256564222415,0.8884758746033545,-2.4024576439682903,0.0163,28,6.504297898986504,-92.35884496403544,192.71768992807088,198.0465079687717,184.71768992807088,24,0.09712729983999795,0.5511215157951987,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jan,fixed,(Intercept),164.12481124024924,5.2329173465194705,31.363921952524684,0,28,6.676167339694559,-92.47589886235446,192.9517977247089,198.28061576540972,184.9517977247089,24,0.06815941476385784,0.5599026592927958,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jan,fixed,x,3.6066319855397246,1.8229711032530171,1.978436179873525,0.0479,28,6.676167339694559,-92.47589886235446,192.9517977247089,198.28061576540972,184.9517977247089,24,0.06815941476385784,0.5599026592927958,NA,NA,NA,NA
Aporia crataegi,4,mixed,JanFebMar,fixed,(Intercept),179.19802425822175,5.19916018769532,34.46672496883704,0,28,6.718381038842642,-92.55912357299528,193.11824714599055,198.44706518669136,185.11824714599055,24,0.07460462117915935,0.5143611425818779,NA,NA,NA,NA
Aporia crataegi,4,mixed,JanFebMar,fixed,x,-3.0441364003153395,1.5093914850331098,-2.016797120230583,0.0437,28,6.718381038842642,-92.55912357299528,193.11824714599055,198.44706518669136,185.11824714599055,24,0.07460462117915935,0.5143611425818779,NA,NA,NA,NA
Aporia crataegi,4,mixed,Apr,fixed,(Intercept),181.99911329150842,5.72667769063463,31.780924843936745,0,28,6.470779896505007,-92.62406152883453,193.24812305766906,198.57694109836987,185.24812305766906,24,0.09307614192755648,0.5736231636283182,NA,NA,NA,NA
Aporia crataegi,4,mixed,Apr,fixed,x,-1.6502371828772249,0.6839362123136158,-2.41285247537166,0.0158,28,6.470779896505007,-92.62406152883453,193.24812305766906,198.57694109836987,185.24812305766906,24,0.09307614192755648,0.5736231636283182,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jul,fixed,(Intercept),215.71887172234986,21.454179484031947,10.054864688854984,0,28,6.636553300995154,-92.83133994849786,193.6626798969957,198.99149793769652,185.6626798969957,24,0.07861974507202084,0.5523030558826677,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jul,fixed,x,-2.1242843817403902,1.0121884805288897,-2.098704364458295,0.0358,28,6.636553300995154,-92.83133994849786,193.6626798969957,198.99149793769652,185.6626798969957,24,0.07861974507202084,0.5523030558826677,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_pre,fixed,(Intercept),161.26037697930147,6.392711881272201,25.225660091411683,0,28,6.710930806032675,-92.89373564758958,193.78747129517916,199.11628933587997,185.78747129517916,24,0.06596890802281115,0.5469144980033213,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_pre,fixed,x,2.4909318152805837,1.290363433144748,1.9304110387024278,0.0536,28,6.710930806032675,-92.89373564758958,193.78747129517916,199.11628933587997,185.78747129517916,24,0.06596890802281115,0.5469144980033213,NA,NA,NA,NA
Aporia crataegi,4,mixed,JunJul,fixed,(Intercept),208.38454324510334,19.725873483179004,10.564021077332809,0,28,6.72732610879755,-93.13776929470063,194.27553858940126,199.60435663010207,186.27553858940126,24,0.06320395358417387,0.5389194207345299,NA,NA,NA,NA
Aporia crataegi,4,mixed,JunJul,fixed,x,-1.9872926923757013,1.0400805529486,-1.9107103644441585,0.056,28,6.72732610879755,-93.13776929470063,194.27553858940126,199.60435663010207,186.27553858940126,24,0.06320395358417387,0.5389194207345299,NA,NA,NA,NA
Aporia crataegi,4,mixed,JulAugSep,fixed,(Intercept),221.09329564669892,37.928936843524184,5.829145608768821,0,28,7.029267863204039,-93.34756099272518,194.69512198545036,200.02394002615117,186.69512198545036,24,0.03478565080337285,0.4684505174876011,NA,NA,NA,NA
