species,nsites,model_type,Model,effect,term,estimate,std.error,statistic,p_value,nobs,sigma,logLik,AIC,BIC,REMLcrit,df.residual,r2.R2m,r2.R2c,null.deviance,df.null,deviance,r2
Anthocharis euphenoides,3,mixed,JunJulAug,fixed,scale(x),-0.2582391893393875,0.176350596902861,-1.4643510930764418,0.1431,16,0.5808741671751437,-17.782824441537933,43.565648883075866,46.65600377203499,35.565648883075866,12,0.04304622651536677,0.782201485713126,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMar,fixed,(Intercept),0.06619545501160555,0.6290022093548534,0.10523882750666333,0.9162,16,0.5812279622021314,-17.817308610340778,43.634617220681555,46.72497210964068,35.634617220681555,12,0.04023957035472134,0.7780617782985335,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMar,fixed,scale(x),-0.24748969252151548,0.16860990606995632,-1.467824152744809,0.1422,16,0.5812279622021314,-17.817308610340778,43.634617220681555,46.72497210964068,35.634617220681555,12,0.04023957035472134,0.7780617782985335,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_pre,fixed,(Intercept),0.06486991759778772,0.6155891204644546,0.10537859660164908,0.9161,16,0.5853480959596918,-17.888975646420974,43.77795129284195,46.868306181801074,35.77795129284195,12,0.03727936444267574,0.7668420258934807,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_pre,fixed,scale(x),0.2340579103071934,0.1647867275196804,1.4203687022016986,0.1555,16,0.5853480959596918,-17.888975646420974,43.77795129284195,46.868306181801074,35.77795129284195,12,0.03727936444267574,0.7668420258934807,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMarApr,fixed,(Intercept),0.06372812191363142,0.6039303263070166,0.10552230801742239,0.916,16,0.5915824546962194,-17.99982980978967,43.99965961957934,47.09001450853847,35.99965961957934,12,0.03311747707101817,0.7544512023205688,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,FebMarApr,fixed,scale(x),-0.21725761180639394,0.16292539723059332,-1.3334790984054044,0.1824,16,0.5915824546962194,-17.99982980978967,43.99965961957934,47.09001450853847,35.99965961957934,12,0.03311747707101817,0.7544512023205688,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_pre,fixed,(Intercept),0.06172688201078361,0.5683548467943047,0.10860623844230785,0.9135,16,0.5977205325991047,-18.039449434633685,44.07889886926737,47.169253758226496,36.07889886926737,12,0.03297052836107832,0.7255582367537631,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_pre,fixed,scale(x),0.2071743704120225,0.1586112857430019,1.3061767291118707,0.1915,16,0.5977205325991047,-18.039449434633685,44.07889886926737,47.169253758226496,36.07889886926737,12,0.03297052836107832,0.7255582367537631,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarAprMay,fixed,(Intercept),0.05965306412659011,0.5710317016759733,0.10446541575801986,0.9168,16,0.6001388290585006,-18.106456755721666,44.21291351144333,47.30326840040246,36.21291351144333,12,0.02998997991664368,0.7249954842932219,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarAprMay,fixed,scale(x),-0.19818459861993706,0.15780359408422895,-1.255894073706296,0.2092,16,0.6001388290585006,-18.106456755721666,44.21291351144333,47.30326840040246,36.21291351144333,12,0.02998997991664368,0.7249954842932219,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Feb,fixed,(Intercept),0.06599964782322497,0.6298253007402591,0.10479040417343177,0.9165,16,0.6007659037814161,-18.158942315812915,44.31788463162583,47.40823952058496,36.31788463162583,12,0.027186070980378226,0.763198436739394,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Feb,fixed,scale(x),-0.20355708226755953,0.18462804557559773,-1.102525250879131,0.2702,16,0.6007659037814161,-18.158942315812915,44.31788463162583,47.40823952058496,36.31788463162583,12,0.027186070980378226,0.763198436739394,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFebMar,fixed,(Intercept),0.06441915618364408,0.6143300797086156,0.10486082044720793,0.9165,16,0.602081422320624,-18.189733003623214,44.37946600724643,47.469820896205555,36.37946600724643,12,0.025893499396857787,0.7524079148594974,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFebMar,fixed,scale(x),-0.19470729440640772,0.17524786273422874,-1.1110394807021988,0.2666,16,0.602081422320624,-18.189733003623214,44.37946600724643,47.469820896205555,36.37946600724643,12,0.025893499396857787,0.7524079148594974,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMay,fixed,(Intercept),0.0595262464255274,0.5718472340522517,0.10409466528973065,0.9171,16,0.6061675077335589,-18.222521070359782,44.445042140719565,47.53539702967869,36.445042140719565,12,0.025516109850032838,0.7200648456129514,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AprMay,fixed,scale(x),-0.1830084591425638,0.16046591529998203,-1.1404818200827245,0.2541,16,0.6061675077335589,-18.222521070359782,44.445042140719565,47.53539702967869,36.445042140719565,12,0.025516109850032838,0.7200648456129514,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Mar,fixed,(Intercept),0.059096410776997996,0.5613531648426762,0.1052749222382317,0.9162,16,0.6076823345955996,-18.236903547233624,44.47380709446725,47.564161983426374,36.47380709446725,12,0.025315787857648053,0.7108798631433555,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Mar,fixed,scale(x),-0.17981800083162042,0.157449639532036,-1.1420667672918563,0.2534,16,0.6076823345955996,-18.236903547233624,44.47380709446725,47.564161983426374,36.47380709446725,12,0.025315787857648053,0.7108798631433555,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_pre,fixed,(Intercept),0.060658251238112956,0.5672321295157382,0.10693726268626318,0.9148,16,0.6086486114204395,-18.268580391343036,44.53716078268607,47.6275156716452,36.53716078268607,12,0.023824755848494427,0.7143004227285801,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_pre,fixed,scale(x),-0.17576243718496637,0.15900083553723807,-1.1054183243194513,0.269,16,0.6086486114204395,-18.268580391343036,44.53716078268607,47.6275156716452,36.53716078268607,12,0.023824755848494427,0.7143004227285801,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_preNov_preDec_pre,fixed,(Intercept),0.06261347248177959,0.5928953849945824,0.10560627400119116,0.9159,16,0.6073154902644928,-18.285991104036196,44.57198220807239,47.66233709703152,36.57198220807239,12,0.022262637641248372,0.7336104226491238,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Oct_preNov_preDec_pre,fixed,scale(x),0.1755674708049521,0.1659132265882961,1.0581885146541838,0.29,16,0.6073154902644928,-18.285991104036196,44.57198220807239,47.66233709703152,36.57198220807239,12,0.022262637641248372,0.7336104226491238,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJanFeb,fixed,(Intercept),0.06315639906497458,0.5963647070970863,0.10590230829117947,0.9157,16,0.6102849631580536,-18.341127899004803,44.682255798009606,47.77261068696873,36.682255798009606,12,0.019887469400155976,0.7333576442254347,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJanFeb,fixed,scale(x),-0.16667016404637125,0.16925199811269953,-0.9847456213508976,0.3247,16,0.6102849631580536,-18.341127899004803,44.682255798009606,47.77261068696873,36.682255798009606,12,0.019887469400155976,0.7333576442254347,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jan,fixed,(Intercept),0.05929353602575428,0.5621276598388593,0.10548055230506091,0.916,16,0.6140649668398712,-18.364960363808322,44.729920727616644,47.82027561657577,36.729920727616644,12,0.020230586485516816,0.7053491745723376,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jan,fixed,scale(x),0.16090321678118386,0.15911638627231448,1.0112297077047199,0.3119,16,0.6140649668398712,-18.364960363808322,44.729920727616644,47.82027561657577,36.729920727616644,12,0.020230586485516816,0.7053491745723376,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarApr,fixed,(Intercept),0.057709015287804095,0.5496048710745091,0.10500091670399438,0.9164,16,0.6278786772292325,-18.58958678359847,45.17917356719694,48.26952845615607,37.17917356719694,12,0.011508195220209017,0.6821424221974686,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,MarApr,fixed,scale(x),-0.11947115439661682,0.1622533878630261,-0.7363245598142707,0.4615,16,0.6278786772292325,-18.58958678359847,45.17917356719694,48.26952845615607,37.17917356719694,12,0.011508195220209017,0.6821424221974686,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFeb,fixed,(Intercept),0.06115034071055569,0.5858853844025681,0.10437253145154178,0.9169,16,0.6295448760056525,-18.611910930803944,45.22382186160789,48.314176750567015,37.22382186160789,12,0.0059773201054367205,0.7084392047296042,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JanFeb,fixed,scale(x),-0.0901395504049694,0.1866148512838603,-0.48302452770952253,0.6291,16,0.6295448760056525,-18.611910930803944,45.22382186160789,48.314176750567015,37.22382186160789,12,0.0059773201054367205,0.7084392047296042,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJan,fixed,(Intercept),0.058598430239908426,0.5564263470608974,0.10531210563524086,0.9161,16,0.6346548159712515,-18.738472009699983,45.476944019399966,48.56729890835909,37.476944019399966,12,0.004883289056276078,0.6807678432188989,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Dec_preJan,fixed,scale(x),-0.07849472640173825,0.16475935905700712,-0.4764204403986477,0.6338,16,0.6346548159712515,-18.738472009699983,45.476944019399966,48.56729890835909,37.476944019399966,12,0.004883289056276078,0.6807678432188989,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAug,fixed,(Intercept),0.05759484750614161,0.5513892246819956,0.10445406788527373,0.9168,16,0.6411733224439627,-18.744408282861123,45.488816565722246,48.57917145468137,37.488816565722246,12,4.1657970108424105e-4,0.6700866136165234,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAug,fixed,scale(x),0.02278371436900326,0.18368059458351066,0.1240398552752104,0.9013,16,0.6411733224439627,-18.744408282861123,45.488816565722246,48.57917145468137,37.488816565722246,12,4.1657970108424105e-4,0.6700866136165234,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jul,fixed,(Intercept),0.05798531159635911,0.5578183633552729,0.10395016622898166,0.9172,16,0.6402568491813345,-18.745242287208384,45.49048457441677,48.580839463375895,37.49048457441677,12,9.81872696821539e-5,0.6762400418691521,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Jul,fixed,scale(x),-0.011149881641468464,0.18437362428410212,-0.06047438555683845,0.9518,16,0.6402568491813345,-18.745242287208384,45.49048457441677,48.580839463375895,37.49048457441677,12,9.81872696821539e-5,0.6762400418691521,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAugSep,fixed,(Intercept),0.05760647643210265,0.5510939035450243,0.10453114444115096,0.9167,16,0.6412478026759373,-18.77641515663008,45.55283031326016,48.643185202219286,37.55283031326016,12,3.752472072518828e-4,0.6697582335244331,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,JulAugSep,fixed,scale(x),0.021615666192117532,0.177972930644189,0.12145479716425238,0.9033,16,0.6412478026759373,-18.77641515663008,45.55283031326016,48.643185202219286,37.55283031326016,12,3.752472072518828e-4,0.6697582335244331,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Aug,fixed,(Intercept),0.057106168975051046,0.5465740793460491,0.10448019972585595,0.9168,16,0.6408884833746222,-18.791089149836136,45.58217829967227,48.6725331886314,37.58217829967227,12,0.001469303852137811,0.6663973718957524,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Aug,fixed,scale(x),0.04253275793523102,0.17126121350969942,0.24835020763660634,0.8039,16,0.6408884833746222,-18.791089149836136,45.58217829967227,48.6725331886314,37.58217829967227,12,0.001469303852137811,0.6663973718957524,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_preJan,fixed,(Intercept),0.05832313639078878,0.558907734197504,0.10435199375891772,0.9169,16,0.6382409187771182,-18.794414116036585,45.58882823207317,48.679183121032295,37.58882823207317,12,0.0016263498974235203,0.6791613260297474,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_preJan,fixed,scale(x),0.04544104195407992,0.16913431151303923,0.2686683828229418,0.7882,16,0.6382409187771182,-18.794414116036585,45.58882823207317,48.679183121032295,37.58882823207317,12,0.0016263498974235203,0.6791613260297474,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_pre,fixed,(Intercept),0.057794456567605096,0.5527232201517914,0.1045631058375534,0.9167,16,0.6412373310283925,-18.818591588960345,45.63718317792069,48.727538066879816,37.63718317792069,12,7.71525302097224e-5,0.6710949696362262,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Nov_preDec_pre,fixed,scale(x),-0.009821065931284243,0.17159781608910946,-0.05723304733776004,0.9544,16,0.6412373310283925,-18.818591588960345,45.63718317792069,48.727538066879816,37.63718317792069,12,7.71525302097224e-5,0.6710949696362262,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AugSep,fixed,(Intercept),0.05742392588293301,0.5493948680398607,0.10452213739784458,0.9168,16,0.6410372684836102,-18.820864575063567,45.641729150127134,48.73208403908626,37.641729150127134,12,8.037921337810085e-4,0.668564071117872,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,AugSep,fixed,scale(x),0.031568602896866006,0.16846629321407616,0.1873882442272927,0.8514,16,0.6410372684836102,-18.820864575063567,45.641729150127134,48.73208403908626,37.641729150127134,12,8.037921337810085e-4,0.668564071117872,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Apr,fixed,(Intercept),0.057620816187963615,0.5506186860124487,0.10464740418682575,0.9167,16,0.640787467335639,-18.829804881085312,45.659609762170625,48.74996465112975,37.659609762170625,12,7.940091015128508e-4,0.6698284245076381,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Apr,fixed,scale(x),-0.03142367022384417,0.16686543876931295,-0.18831742783648905,0.8506,16,0.640787467335639,-18.829804881085312,45.659609762170625,48.74996465112975,37.659609762170625,12,7.940091015128508e-4,0.6698284245076381,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Sep,fixed,(Intercept),0.05783287191874653,0.5528080524388168,0.10461655119458903,0.9167,16,0.641248622679412,-18.853858071864604,45.70771614372921,48.798071032688334,37.70771614372921,12,4.9045851386316335e-5,0.6711519780917543,NA,NA,NA,NA
Anthocharis euphenoides,3,mixed,Sep,fixed,scale(x),0.007831229785715817,0.16574092316244282,0.04724982603144078,0.9623,16,0.641248622679412,-18.853858071864604,45.70771614372921,48.798071032688334,37.70771614372921,12,4.9045851386316335e-5,0.6711519780917543,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarAprMay,fixed,(Intercept),0.038857805890496096,0.38524489500720704,0.10086520650654995,0.9197,28,0.39476783642435465,-20.942820768862163,49.885641537724325,55.21445957842514,41.885641537724325,24,0.3593973986889779,0.8626806004625011,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarAprMay,fixed,scale(x),-0.6386505319948155,0.07692596644587853,-8.302145055845868,0,28,0.39476783642435465,-20.942820768862163,49.885641537724325,55.21445957842514,41.885641537724325,24,0.3593973986889779,0.8626806004625011,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMay,fixed,(Intercept),0.040340960203090706,0.4079962207040589,0.09887581834330796,0.9212,28,0.4126465952138508,-22.130734695339118,52.261469390678236,57.59028743137905,44.261469390678236,24,0.32767006662533243,0.858933856936649,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMay,fixed,scale(x),-0.6289052998977122,0.08064960468683789,-7.797996063833779,0,28,0.4126465952138508,-22.130734695339118,52.261469390678236,57.59028743137905,44.261469390678236,24,0.32767006662533243,0.858933856936649,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMayJun,fixed,(Intercept),0.04370748630349083,0.41496423258126525,0.1053283219896098,0.9161,28,0.46819788282287833,-25.09128416831539,58.18256833663078,63.5113863773316,50.18256833663078,24,0.284051830745132,0.8209161385856694,NA,NA,NA,NA
Aporia crataegi,4,mixed,AprMayJun,fixed,scale(x),-0.5896577579591764,0.09106391293527279,-6.475207784869716,0,28,0.46819788282287833,-25.09128416831539,58.18256833663078,63.5113863773316,50.18256833663078,24,0.284051830745132,0.8209161385856694,NA,NA,NA,NA
Aporia crataegi,4,mixed,May,fixed,(Intercept),0.035713909958132395,0.39006862525525843,0.09155801734825876,0.927,28,0.5599067567835696,-29.017823468367716,66.03564693673543,71.36446497743624,58.03564693673543,24,0.23481162947352707,0.7264390489320146,NA,NA,NA,NA
Aporia crataegi,4,mixed,May,fixed,scale(x),-0.518738470467829,0.10913080497342872,-4.753364282377757,0,28,0.5599067567835696,-29.017823468367716,66.03564693673543,71.36446497743624,58.03564693673543,24,0.23481162947352707,0.7264390489320146,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarApr,fixed,(Intercept),0.039814453243598814,0.3796237685464776,0.1048787155663155,0.9165,28,0.565725571847481,-29.178664889757805,66.35732977951561,71.68614782021642,58.35732977951561,24,0.2361758782552085,0.7125182033385722,NA,NA,NA,NA
Aporia crataegi,4,mixed,MarApr,fixed,scale(x),-0.5127650362534658,0.10977433584979386,-4.671083020307143,0,28,0.565725571847481,-29.178664889757805,66.35732977951561,71.68614782021642,58.35732977951561,24,0.2361758782552085,0.7125182033385722,NA,NA,NA,NA
Aporia crataegi,4,mixed,Mar,fixed,(Intercept),0.034825570296434585,0.3468612407130327,0.10040202308232728,0.92,28,0.6054609024707944,-30.463082668128962,68.92616533625792,74.25498337695873,60.926165336257924,24,0.22728803038140144,0.6436845123340349,NA,NA,NA,NA
Aporia crataegi,4,mixed,Mar,fixed,scale(x),-0.48356742405695236,0.11820675052946555,-4.090861324678855,0,28,0.6054609024707944,-30.463082668128962,68.92616533625792,74.25498337695873,60.926165336257924,24,0.22728803038140144,0.6436845123340349,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMarApr,fixed,(Intercept),0.03655404183449132,0.38917641846023404,0.09392666179291231,0.9252,28,0.599424104431997,-30.58687557855726,69.17375115711452,74.50256919781533,61.17375115711452,24,0.1981456823829202,0.684543543093317,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMarApr,fixed,scale(x),-0.4750691172647132,0.11598086270103256,-4.096099185684741,0,28,0.599424104431997,-30.58687557855726,69.17375115711452,74.50256919781533,61.17375115711452,24,0.1981456823829202,0.684543543093317,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJunJul,fixed,(Intercept),0.03686415905752715,0.39735396473537987,0.09277410653767365,0.9261,28,0.6557689312908921,-32.71189505482969,73.42379010965938,78.75260815036019,65.42379010965938,24,0.14080458600892476,0.6303637596193238,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJunJul,fixed,scale(x),-0.4047361208020366,0.12735191422379744,-3.1780921650756477,0.0015,28,0.6557689312908921,-32.71189505482969,73.42379010965938,78.75260815036019,65.42379010965938,24,0.14080458600892476,0.6303637596193238,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJun,fixed,(Intercept),0.03896978363954902,0.3952232086775534,0.09860196158506189,0.9215,28,0.6616217208320717,-32.90584398023887,73.81168796047774,79.14050600117855,65.81168796047774,24,0.13483865485416327,0.6210652274410301,NA,NA,NA,NA
Aporia crataegi,4,mixed,MayJun,fixed,scale(x),-0.3946705586039838,0.1277575185670443,-3.0892159070612313,0.002,28,0.6616217208320717,-32.90584398023887,73.81168796047774,79.14050600117855,65.81168796047774,24,0.13483865485416327,0.6210652274410301,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMar,fixed,(Intercept),0.03431250755282592,0.37960487409150356,0.09039006054636409,0.928,28,0.7062599263216507,-34.283878103865845,76.56775620773169,81.8965742484325,68.56775620773169,24,0.09712729983760589,0.5511215158091228,NA,NA,NA,NA
Aporia crataegi,4,mixed,FebMar,fixed,scale(x),-0.3285268184883591,0.13674614381324884,-2.402457643975839,0.0163,28,0.7062599263216507,-34.283878103865845,76.56775620773169,81.8965742484325,68.56775620773169,24,0.09712729983760589,0.5511215158091228,NA,NA,NA,NA
Aporia crataegi,4,mixed,Apr,fixed,(Intercept),0.039657236544098806,0.39609758101351766,0.1001198655205759,0.9202,28,0.7026204217481429,-34.292523744421615,76.58504748884323,81.91386552954404,68.58504748884323,24,0.09307614192710154,0.5736231636312282,NA,NA,NA,NA
Aporia crataegi,4,mixed,Apr,fixed,scale(x),-0.32827903914900586,0.13605433506585418,-2.4128524753739704,0.0158,28,0.7026204217481429,-34.292523744421615,76.58504748884323,81.91386552954404,68.58504748884323,24,0.09307614192710154,0.5736231636312282,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_preJan,fixed,(Intercept),0.038467115067786835,0.4086976458263525,0.09412120539625214,0.925,28,0.7057863542812827,-34.459408622653704,76.91881724530741,82.24763528600822,68.91881724530741,24,0.0890924777329373,0.5854031162416568,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_preJan,fixed,scale(x),0.3271754883171395,0.1408936056619962,2.322145755159631,0.0202,28,0.7057863542812827,-34.459408622653704,76.91881724530741,82.24763528600822,68.91881724530741,24,0.0890924777329373,0.5854031162416568,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jul,fixed,(Intercept),0.032800469572959005,0.3950694461012008,0.08302456668480723,0.9338,28,0.7206206908423877,-34.83581601902382,77.67163203804763,83.00045007874844,69.67163203804763,24,0.07861974507269055,0.5523030558772014,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jul,fixed,scale(x),-0.3019815975452647,0.14388953616330186,-2.098704364454566,0.0358,28,0.7206206908423877,-34.83581601902382,77.67163203804763,83.00045007874844,69.67163203804763,24,0.07861974507269055,0.5523030558772014,NA,NA,NA,NA
Aporia crataegi,4,mixed,JanFebMar,fixed,(Intercept),0.03335216898885715,0.37370363386874256,0.08924764429925658,0.9289,28,0.7295058392444145,-34.97801201808628,77.95602403617256,83.28484207687337,69.95602403617256,24,0.07460462117751274,0.5143611425946907,NA,NA,NA,NA
Aporia crataegi,4,mixed,JanFebMar,fixed,scale(x),-0.28592683891539605,0.14177273263961798,-2.0167971202347736,0.0437,28,0.7295058392444145,-34.97801201808628,77.95602403617256,83.28484207687337,69.95602403617256,24,0.07460462117751274,0.5143611425946907,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jan,fixed,(Intercept),0.040003002742129416,0.40710904266908543,0.09826115008367786,0.9217,28,0.7249221248307445,-35.06658948032614,78.13317896065227,83.46199700135308,70.13317896065227,24,0.06815941476437942,0.5599026592874171,NA,NA,NA,NA
Aporia crataegi,4,mixed,Jan,fixed,scale(x),0.2852856381629993,0.14419754403291535,1.9784361798691825,0.0479,28,0.7249221248307445,-35.06658948032614,78.13317896065227,83.46199700135308,70.13317896065227,24,0.06815941476437942,0.5599026592874171,NA,NA,NA,NA
Aporia crataegi,4,mixed,Nov_preDec_pre,fixed,(Intercept),0.03718780176268792,0.40006286517992384,0.09295489534116874,0.9259,28,0.7286968663249757,-35.13999051007084,78.27998102014168,83.60879906084249,70.27998102014168,24,0.06596890802293598,0.5469144980021758,NA,NA,NA,NA
