transectid,name,value
14,p_2003_04_COG,52.715054255659865
14,p_2003_05_COG,37.11935502739363
14,p_2003_06_COG,2.6849462284195806
14,p_2003_07_COG,0
14,p_2003_08_COG,0.7913978625369328
14,p_2003_09_COG,3.219354875626103
14,p_2003_10_COG,130.66559387535176
14,p_2003_11_COG,63.03978520054971
14,p_2003_12_COG,51.41827995546402
14,p_2004_01_COG,39.052688404437035
14,p_2004_02_COG,57.25591429843698
14,p_2004_03_COG,57.60537649995537
14,p_2004_04_COG,96.06021536550215
14,p_2004_05_COG,88.40215121033371
14,p_2004_06_COG,17.431182952337366
14,p_2004_07_COG,4.806451610339585
14,p_2004_08_COG,0.2043010807966673
14,p_2004_09_COG,4.4010752798408594
14,p_2004_10_COG,32.223656274939096
14,p_2004_11_COG,14.34086040783954
14,p_2004_12_COG,37.077419650170114
14,p_2005_01_COG,0.15161290652649376
14,p_2005_02_COG,46.4731186897524
14,p_2005_03_COG,43.90322623714324
14,p_2005_04_COG,6.4849463246201955
14,p_2005_05_COG,17.686021692009383
14,p_2005_06_COG,4.796774236265049
14,p_2005_07_COG,0.009677419499043495
14,p_2005_08_COG,1.7892473183812634
14,p_2005_09_COG,15.54086026837749
14,p_2005_10_COG,30.829032528784968
14,p_2005_11_COG,31.03333370659941
14,p_2005_12_COG,30.222580843074347
14,p_2006_01_COG,51.920430665375086
14,p_2006_02_COG,41.02580696023921
14,p_2006_03_COG,39.230107891944144
14,p_2006_04_COG,50.99784982332619
14,p_2006_05_COG,29.295699181095248
14,p_2006_06_COG,3.9784946313468357
14,p_2006_07_COG,0.18279570140825804
14,p_2006_08_COG,12.730107611866407
14,p_2006_09_COG,24.017204551286596
14,p_2006_10_COG,27.57741956556997
14,p_2006_11_COG,70.81720438311177
14,p_2006_12_COG,25.29677430019584
14,p_2007_01_COG,23.605376458937123
14,p_2007_02_COG,38.31720471125777
14,p_2007_03_COG,24.52365627083727
14,p_2007_04_COG,66.11828002109323
14,p_2007_05_COG,82.2118282933389
14,p_2007_06_COG,0.022580645497768156
14,p_2007_07_COG,0.005376344166135276
14,p_2007_08_COG,2.6387096926249485
14,p_2007_09_COG,77.56021499633789
14,p_2007_10_COG,33.69354875626102
14,p_2007_11_COG,53.459139998241135
14,p_2007_12_COG,8.85806457970732
14,p_2008_01_COG,51.27419402009697
14,p_2008_02_COG,33.90752709296442
14,p_2008_03_COG,18.721505444536927
14,p_2008_04_COG,103.06774217338972
14,p_2008_05_COG,64.61397888839886
14,p_2008_06_COG,2.831182825949884
14,p_2008_07_COG,0.7978494777794807
14,p_2008_08_COG,0.0075268818325893855
14,p_2008_09_COG,43.4935489162322
14,p_2008_10_COG,66.25914017872144
14,p_2008_11_COG,66.23870984969601
14,p_2008_12_COG,51.618279795492846
14,p_2009_01_COG,98.86236664556688
14,p_2009_02_COG,67.54086094517862
14,p_2009_03_COG,76.90322609357936
14,p_2009_04_COG,49.49462390202348
14,p_2009_05_COG,7.053763528023997
14,p_2009_06_COG,2.9741935406320836
14,p_2009_07_COG,0.1580645203269938
14,p_2009_08_COG,4.946236628358082
14,p_2009_09_COG,40.52258095689999
14,p_2009_10_COG,34.46236591954385
14,p_2009_11_COG,32.32473143710885
14,p_2009_12_COG,317.16021728515625
14,p_2010_01_COG,153.96021771174605
14,p_2010_02_COG,203.83118586386405
14,p_2010_03_COG,135.0752704579343
14,p_2010_04_COG,29.983871131814936
14,p_2010_05_COG,16.715053824968237
14,p_2010_06_COG,33.10107559286138
14,p_2010_07_COG,2.002150568269914
14,p_2010_08_COG,12.220430251090757
14,p_2010_09_COG,30.43225823679278
14,p_2010_10_COG,60.1677422677317
14,p_2010_11_COG,117.53333454747354
14,p_2010_12_COG,213.30322741436703
14,p_2011_01_COG,31.92580678386073
14,p_2011_02_COG,45.5354843549831
14,p_2011_03_COG,68.19677480061848
14,p_2011_04_COG,58.11290363598896
14,p_2011_05_COG,67.30215060326361
14,p_2011_06_COG,14.152688262283162
14,p_2011_07_COG,0.010752688332270551
14,p_2011_08_COG,0.07311828065943975
14,p_2011_09_COG,2.1688172419865928
14,p_2011_10_COG,39.69032289648569
14,p_2011_11_COG,107.95806540212324
14,p_2011_12_COG,3.6763441238992955
14,p_2012_01_COG,14.05806456073638
14,p_2012_02_COG,5.013978526797346
14,p_2012_03_COG,20.911828133367724
14,p_2012_04_COG,74.61075302862352
14,p_2012_05_COG,22.268817245319326
14,p_2012_06_COG,2.034408622851936
14,p_2012_07_COG,0.3032258083262751
14,p_2012_08_COG,0.5849462445544941
14,p_2012_09_COG,68.12795725176412
14,p_2012_10_COG,136.52795844949702
14,p_2012_11_COG,168.65699218421855
14,p_2012_12_COG,23.15698939754117
14,p_2013_01_COG,103.87526957194011
14,p_2013_02_COG,57.40322627816149
14,p_2013_03_COG,199.3225827781103
14,p_2013_04_COG,38.323656307753694
14,p_2013_05_COG,28.55268854736
14,p_2013_06_COG,0.061290324054738526
14,p_2013_07_COG,7.777419433798841
14,p_2013_08_COG,10.448387207523469
14,p_2013_09_COG,42.0806455509637
14,p_2013_10_COG,13.156989312941029
14,p_2013_11_COG,17.145161433886457
14,p_2013_12_COG,71.50215099703881
14,p_2014_01_COG,57.11075315167827
14,p_2014_02_COG,88.36129075737409
14,p_2014_03_COG,38.14408627376761
14,p_2014_04_COG,44.11182840408817
14,p_2014_05_COG,16.26774211596417
14,p_2014_06_COG,13.843010945986675
14,p_2014_07_COG,0.08494623758459605
14,p_2014_08_COG,0.026881720430107527
14,p_2014_09_COG,12.409677520875007
14,p_2014_10_COG,30.469892737685992
14,p_2014_11_COG,122.69354953560777
14,p_2014_12_COG,17.46989257361299
14,p_2015_01_COG,76.7419358837989
14,p_2015_02_COG,38.515054066975914
14,p_2015_03_COG,31.397849544402092
14,p_2015_04_COG,53.394623971754505
14,p_2015_05_COG,12.809677570096907
14,p_2015_06_COG,10.93225815731992
14,p_2015_07_COG,0.30645161971289625
14,p_2015_08_COG,0.7559139815069014
14,p_2015_09_COG,29.90107536315918
14,p_2015_10_COG,63.251613493888605
14,p_2015_11_COG,25.53225814655263
14,p_2015_12_COG,0.4215053854289875
14,p_2016_01_COG,22.168817366323164
14,p_2016_02_COG,106.03656028419412
14,p_2016_03_COG,13.535484024273451
14,p_2016_04_COG,62.84408606252363
14,p_2016_05_COG,77.8365595417638
14,p_2016_06_COG,0.6032258104733241
14,p_2016_07_COG,1.3655914043386777
14,p_2016_08_COG,1.2559139852722485
14,p_2016_09_COG,4.586021539825265
14,p_2016_10_COG,50.34838717470887
14,p_2016_11_COG,123.73655996014995
14,p_2016_12_COG,61.34516152002478
14,p_2017_01_COG,10.027957101022043
14,p_2017_02_COG,51.25483896399057
14,p_2017_03_COG,47.7806456165929
14,p_2017_04_COG,22.910752737393942
14,p_2017_05_COG,5.616129034308977
14,p_2017_06_COG,0.8967742030659029
14,p_2017_07_COG,0.3784946278538755
14,p_2017_08_COG,6.306451676994242
14,p_2017_09_COG,0.20537634466284066
14,p_2017_10_COG,35.76021534909484
14,p_2017_11_COG,67.86344122117565
14,p_2017_12_COG,46.56344130731398
14,p_2018_01_COG,34.00752723857921
14,p_2018_02_COG,54.41182831794985
14,p_2018_03_COG,302.94946518764704
14,p_2018_04_COG,58.25053791333271
14,p_2018_05_COG,28.11397858076198
14,p_2018_06_COG,3.9967742066389773
14,p_2018_07_COG,0
14,p_2018_08_COG,10.275268854633454
14,p_2018_09_COG,40.412903611378006
14,p_2018_10_COG,101.24193626321772
14,p_2018_11_COG,91.7741937944966
14,p_2018_12_COG,6.258064552020001
14,p_2019_01_COG,33.15698976414178
14,p_2019_02_COG,18.623656047287806
14,p_2019_03_COG,14.997849659253193
14,p_2019_04_COG,88.12150577832294
14,p_2019_05_COG,1.1419355026496354
14,p_2019_06_COG,0.2408602160792197
14,p_2019_07_COG,0.09569892679811806
14,p_2019_08_COG,0.15698925045228773
14,p_2019_09_COG,43.49354871114095
14,p_2019_10_COG,25.335484012480705
14,p_2019_11_COG,57.355914249215076
14,p_2019_12_COG,40.2129033816758
14,p_2020_01_COG,46.50537679528677
14,p_2020_02_COG,0.5806451697823822
14,p_2020_03_COG,60.151613132928006
14,p_2020_04_COG,74.32903261082147
14,p_2020_05_COG,37.42150558963899
14,p_2020_06_COG,3.3709677786275907
14,p_2020_07_COG,2.6344086212176148
14,p_2020_08_COG,0.1516129056452423
14,p_2020_09_COG,20.848387225981682
14,p_2020_10_COG,26.896774497083438
14,p_2020_11_COG,75.76559157012612
14,p_2020_12_COG,31.966666918928905
14,p_2021_01_COG,82.10107581846175
14,p_2021_02_COG,30.418279822154712
14,p_2021_03_COG,21.30752697811332
14,p_2021_04_COG,55.452688729891214
14,p_2021_05_COG,43.56021540652039
14,p_2021_06_COG,17.782795762503017
14,p_2021_07_COG,0.06236559344876197
14,p_2021_08_COG,0.2870967795932165
14,p_2021_09_COG,5.145161305704424
14,p_2021_10_COG,9.159139840833602
14,p_2021_11_COG,30.4569892268027
14,p_2021_12_COG,30.83440896516205
14,p_2022_01_COG,5.304301115774339
14,p_2022_02_COG,23.825806320354502
14,p_2022_03_COG,132.92903416131134
14,p_2022_04_COG,64.2881721168436
14,p_2022_05_COG,26.701075400075606
14,p_2022_06_COG,1.7010752606776454
14,p_2022_07_COG,0
14,p_2022_08_COG,0
14,p_2022_09_COG,7.59247318390877
14,p_2022_10_COG,7.750537677477765
14,p_2022_11_COG,16.460215291669293
14,p_2022_12_COG,143.64086224955898
15,p_1980_01_COG,41.36559170548634
15,p_1980_02_COG,45.15161335852839
15,p_1980_03_COG,62.216129467051516
15,p_1980_04_COG,23.163440986346174
15,p_1980_05_COG,72.4440864029751
15,p_1980_06_COG,42.36021533063663
15,p_1980_07_COG,0.06236559224705542
15,p_1980_08_COG,0.6967741995248743
15,p_1980_09_COG,1.0473118309051759
15,p_1980_10_COG,37.00752716166999
15,p_1980_11_COG,102.74623768303984
15,p_1980_12_COG,13.232258176370975
15,p_1981_01_COG,1.5526881857264427
15,p_1981_02_COG,4.196774222517527
15,p_1981_03_COG,32.16129065072665
15,p_1981_04_COG,122.65484028477823
15,p_1981_05_COG,17.51397866074757
15,p_1981_06_COG,68.21505388649561
15,p_1981_07_COG,0.01935483899808699
15,p_1981_08_COG,7.377419397395144
15,p_1981_09_COG,17.624731293609067
15,p_1981_10_COG,8.159139881851853
15,p_1981_11_COG,0.14301075674192879
15,p_1981_12_COG,215.06559376050066
15,p_1982_01_COG,85.59785014326854
15,p_1982_02_COG,30.181720682369765
15,p_1982_03_COG,66.18172073364258
15,p_1982_04_COG,28.598924903459448
15,p_1982_05_COG,7.432258142739214
15,p_1982_06_COG,0.4526881787885902
15,p_1982_07_COG,1.0182795861075002
15,p_1982_08_COG,2.7623656021170717
15,p_1982_09_COG,0.7311828061137148
15,p_1982_10_COG,20.02150556092621
15,p_1982_11_COG,215.1688193044355
15,p_1982_12_COG,27.21935506020823
15,p_1983_01_COG,0.0526881728281257
15,p_1983_02_COG,23.182795965543356
15,p_1983_03_COG,25.607527066302556
15,p_1983_04_COG,20.894623686869938
15,p_1983_05_COG,2.3784946564544915
15,p_1983_06_COG,0.6784946317634275
15,p_1983_07_COG,0.24193548947893162
15,p_1983_08_COG,0.9655914089532309
15,p_1983_09_COG,0.7258064573810946
15,p_1983_10_COG,8.477419473791635
15,p_1983_11_COG,284.7483896234984
15,p_1983_12_COG,99.9784950133293
15,p_1984_01_COG,2.9365591688021535
15,p_1984_02_COG,26.020430329025434
15,p_1984_03_COG,64.71075308194725
15,p_1984_04_COG,48.83763475315545
15,p_1984_05_COG,137.60537916614163
15,p_1984_06_COG,5.661290352062513
15,p_1984_07_COG,0
15,p_1984_08_COG,0.05591397956814817
15,p_1984_09_COG,0.5698924824114768
15,p_1984_10_COG,5.591397913873837
15,p_1984_11_COG,168.10430391373174
15,p_1984_12_COG,2.4204301196400837
15,p_1985_01_COG,41.802150931409614
15,p_1985_02_COG,154.862367486441
15,p_1985_03_COG,25.170967811858784
15,p_1985_04_COG,24.979570101666194
15,p_1985_05_COG,27.449462562479
15,p_1985_06_COG,0.2817204357475363
15,p_1985_07_COG,0.005376344166135276
15,p_1985_08_COG,0.15698924885001234
15,p_1985_09_COG,17.038709814830494
15,p_1985_10_COG,1.311827984628498
15,p_1985_11_COG,128.19032418856057
15,p_1985_12_COG,37.99784981819891
15,p_1986_01_COG,66.96559175881006
15,p_1986_02_COG,117.15376441709456
15,p_1986_03_COG,51.12580686999905
15,p_1986_04_COG,42.5860218745406
15,p_1986_05_COG,0.7849462428881276
15,p_1986_06_COG,36.99677422226116
15,p_1986_07_COG,12.41075281446339
15,p_1986_08_COG,0.02580645215767686
15,p_1986_09_COG,12.76881722456986
15,p_1986_10_COG,70.65914006387034
15,p_1986_11_COG,45.34623681345293
15,p_1986_12_COG,15.588172201507835
15,p_1987_01_COG,252.51505747149068
15,p_1987_02_COG,88.38387122205509
15,p_1987_03_COG,9.951613046789682
15,p_1987_04_COG,34.83655934692711
15,p_1987_05_COG,0.7731182783521632
15,p_1987_06_COG,3.8817204424450473
15,p_1987_07_COG,2.358064518019717
15,p_1987_08_COG,25.302150661586435
15,p_1987_09_COG,7.455914079502064
15,p_1987_10_COG,72.76559165216261
15,p_1987_11_COG,68.73655930385794
15,p_1987_12_COG,161.38064772082913
15,p_1988_01_COG,72.862365845711
15,p_1988_02_COG,28.995699031378635
15,p_1988_03_COG,13.684946301162883
15,p_1988_04_COG,48.63225842547673
15,p_1988_05_COG,35.636559537661974
15,p_1988_06_COG,14.191398010458997
15,p_1988_07_COG,0.37634409387265483
15,p_1988_08_COG,0
15,p_1988_09_COG,1.6731183045012976
15,p_1988_10_COG,92.79462416454028
15,p_1988_11_COG,55.99677452989804
15,p_1988_12_COG,17.035484001200686
15,p_1989_01_COG,23.156989333450152
15,p_1989_02_COG,96.43010764993647
15,p_1989_03_COG,43.45806493041336
15,p_1989_04_COG,73.65698951803228
15,p_1989_05_COG,54.47741965837376
15,p_1989_06_COG,14.64301093932121
15,p_1989_07_COG,0.3075268870239617
15,p_1989_08_COG,2.1290322742474976
15,p_1989_09_COG,117.32688272127541
15,p_1989_10_COG,49.67096820954354
15,p_1989_11_COG,226.75376654183992
15,p_1989_12_COG,168.5978523992723
15,p_1990_01_COG,66.83118311564128
15,p_1990_02_COG,0.0645161315958987
15,p_1990_03_COG,29.43010773197297
15,p_1990_04_COG,143.9731212328839
15,p_1990_05_COG,34.04838742492019
15,p_1990_06_COG,0.3989247368868961
15,p_1990_07_COG,11.391398031544941
15,p_1990_08_COG,3.6956989411064374
15,p_1990_09_COG,33.70215085757676
15,p_1990_10_COG,92.05806469660934
15,p_1990_11_COG,36.81182820309875
15,p_1990_12_COG,32.84086034631216
15,p_1991_01_COG,10.494623812296057
15,p_1991_02_COG,73.60752729190293
15,p_1991_03_COG,100.55268876270581
15,p_1991_04_COG,17.958064663794733
15,p_1991_05_COG,5.672043034866933
15,p_1991_06_COG,19.51612909378544
15,p_1991_07_COG,1.068817207249262
15,p_1991_08_COG,0.24193548843745263
15,p_1991_09_COG,60.28817226040748
15,p_1991_10_COG,57.66021552137149
15,p_1991_11_COG,30.88494643344674
15,p_1991_12_COG,29.29677438223234
15,p_1992_01_COG,37.57634445928758
15,p_1992_02_COG,43.83333364097021
15,p_1992_03_COG,34.34946265271915
15,p_1992_04_COG,41.28172084849368
15,p_1992_05_COG,2.65483872928927
15,p_1992_06_COG,68.10645195745653
15,p_1992_07_COG,7.607526908398316
15,p_1992_08_COG,1.0043010706863096
15,p_1992_09_COG,13.219354967917166
15,p_1992_10_COG,88.70967782953734
15,p_1992_11_COG,18.00107535495553
15,p_1992_12_COG,30.443011017255884
15,p_1993_01_COG,1.567741944985364
15,p_1993_02_COG,25.09677435762139
15,p_1993_03_COG,40.99569931850638
15,p_1993_04_COG,56.40967789516654
15,p_1993_05_COG,36.81827986112205
15,p_1993_06_COG,0.6419354880689293
15,p_1993_07_COG,0
15,p_1993_08_COG,0.009677419499043495
15,p_1993_09_COG,3.5387096803194735
15,p_1993_10_COG,77.14193623040312
15,p_1993_11_COG,55.694623947143555
15,p_1993_12_COG,0.9924731230543505
15,p_1994_01_COG,58.601075531334004
15,p_1994_02_COG,83.61935539655788
15,p_1994_03_COG,2.802150542377144
15,p_1994_04_COG,35.33333364097021
15,p_1994_05_COG,27.206451944125597
15,p_1994_06_COG,0.018279570405201246
15,p_1994_07_COG,0.030107527330357542
15,p_1994_08_COG,0.16881720817858173
15,p_1994_09_COG,19.365591572177024
15,p_1994_10_COG,37.98494648677047
